,Unnamed: 0,title,domain,iframe_exist,email,phone,logo
1298,11502,Fenger Immobilien,fenger-immobilien.de,-1,-1,,-1
1299,11522,Ihr Immobilienmakler und Immobiliengutachter in der ...,www.bookmeyer.de,-1,-1,,-1
1300,11532,RE/MAX Immobilien Galerie: Ihr Immobilienmakler in Tübingen,immobilien-galerie-tuebingen.remax.de,True,,,https://immobilien-galerie-tuebingen.remax.de/wp-content/uploads/sites/120/2020/11/cropped-remax_icon-270x270.jpg
1301,11533,FÜR IMMOBILIEN IN DÜLMEN: IMMOBILIENMAKLER ...,www.immobilienmakler12.de,-1,-1,,-1
1302,11545,Immobilienmakler Mechernich - Dr. OEBELS + partner GmbH,oebels.com,False,"service@oebels.com,investment@oebels.com",,https://oebels.com/wp-content/uploads/sites/73/2020/02/favicon.png
1303,11546,Eifelhaus Immobilien: Startseite,eifel-haus-immobilien.de,False,"info@eifel-haus-immobilien.de,fc@eifel-haus-immobilien.de,fc@eifel-haus-immobilien.de",,https://eifel-haus-immobilien.de/favicon.ico
1304,11548,Immobilienmakler Mechernich | Makler in der Nähe finden,www.meinestadt.de,-1,-1,,-1
1305,11562,Christina Kaiser Immobilien IVD - Meckenheim,immobilien-meckenheim.de,-1,-1,,-1
1306,11566,Ihr Immobilienmakler und Immobiliengutachter in der ...,www.bookmeyer.de,-1,-1,,-1
1307,11568,News - Schäfer Immobilien GmbH,www.immobilienschaefer.de,-1,-1,,-1
1308,11569,Immobilienbewertung Meckenheim - Schäfer Bewertung,www.schaefer-bewertung.de,-1,-1,,-1
1309,11572,Grundstücksmakler in der Nähe | Meckenheim/Rhein,branchenbuch.meinestadt.de,-1,-1,,-1
1310,11576,Immobilien Rheinbach,immobilien-eh.de,-1,-1,,-1
1311,11594,Ihr Immobilienmakler in Meerbusch-Strümp,www.akoenigs-immobilien.de,-1,-1,,-1
1312,11596,Dix Immobilien Consulting - Start,www.dix-immobilien-consulting.de,-1,-1,,-1
1313,11600,Immobilienangebote - Lomberg.de,www.lomberg.de,False,,,https://www.lomberg.de/media/files/cropped-favicon-270x270.png
1314,11607,VON POLL IMMOBILIEN Meerbusch ▷ - Öffnungszeiten - Cylex,web2.cylex.de,-1,-1,,-1
1315,11620,Friebe Immobilien – Die Immobilienagentur,www.friebe-immobilien.de,False,,,https://www.friebe-immobilien.de/wp-content/uploads/2022/02/cropped-Zeichenflache-1-270x270.png
1316,11623,Immobilienmakler Meinerzhagen | Makler in der Nähe finden,www.meinestadt.de,-1,-1,,-1
1317,11626,amarc21 – Seite 10 – Ihre Immobilienmakler in Deutschland,www.immotell-app.de,-1,-1,,-1
1318,11646,"Sülzbrück-Immobilien Meiningen, immer die passende ...",www.suelzbrueck-immobilien.de,-1,-1,,-1
1319,11649,Immobilien Meiningen: Home,www.immobilien-meiningen.de,-1,-1,,-1
1320,11654,STEINBACH Immobiliengruppe - Wix.com,bestof-immobilien.wixsite.com,-1,-1,,-1
1321,11663,Ihr Immobilienmakler und Immobiliengutachter in der ...,www.bookmeyer.de,-1,-1,,-1
1322,11668,Knöller - Immobilien,www.immoknoeller.de,-1,-1,,-1
1323,11681,Immobilienmakler Meißen | Makler in der Nähe finden,www.meinestadt.de,-1,-1,,-1
1324,11686,Ihr Immobilienmakler und Immobiliengutachter in der ...,www.bookmeyer.de,-1,-1,,-1
1325,11695,Immobilien Makler-S - Makler-S - Immobilienfachbüro,makler-s.com,-1,-1,,-1
1326,11698,Immobilienmakler Dresden - freie immo | Immobilienbüro ...,www.freie-immo.com,False,info@freie-immo.com,,https://www.freie-immo.com/favicon.ico
1327,11713,Immobilienmakler Melle | Makler in der Nähe finden,www.meinestadt.de,-1,-1,,-1
1328,11717,Ihr Immobilienmakler und Immobiliengutachter in der ...,www.bookmeyer.de,-1,-1,,-1
1329,11720,AKO Immobilien,www.akoimmobilien.de,-1,-1,,-1
1330,11747,"GS Immobilien - Memmingen | Wohnungen, Häuser ...",g-s-immobilien.com,-1,-1,,-1
1331,11752,Team Immobilien Süd,www.team-is.de,-1,-1,,-1
1332,11761,Immobilienmakler im Unterallgäu | Verkauf und Kaufen,www.weisenbachimmobilien.de,-1,-1,,-1
1333,11773,MK Immobilien Kempten Verkauf Vermietung,www.mk-immobilien.eu,-1,-1,,-1
1334,11783,Immobilien in Menden/Sauerland - Meinestadt.de,www.meinestadt.de,-1,-1,,-1
1335,11792,Walter Kolanowski Immobilien in Menden 58706 | Bittfahrt 30,branchenbuch.meinestadt.de,-1,-1,,-1
1336,11795,Immobilien Tiehen oHG in Meppen – Ihr Immobilienspezialist ...,tiehen.eu,False,,,https://tiehen.eu/wp-content/uploads/2018/06/cropped-tiehen-favicon-300x300.png
1337,11806,Lenhart Immobilien - Ihr Traum-Immobilienmakler vor Ort,www.lenhart.immobilien,False,,,https://www.lenhart.immobilien/storage/cropped-Lenhar-Logo-Final-Final-01-270x270.jpg
1338,11830,Immobilienmakler und Grundstücksanbieter - Stadt Merseburg,www.merseburg.de,-1,-1,,-1
1339,11831,Jentsch Immobilien,www.jentschimmobilien.de,-1,-1,,-1
1340,11842,Ihr Immobilienmakler und Immobiliengutachter in der ...,www.bookmeyer.de,-1,-1,,-1
1341,11860,K. Klein Immobilien Halle,www.klein-immo-halle.de,-1,-1,,-1
1342,11878,PK Immobilien Merzig: Willkommen,www.pkimmobilien.net,False,info@pkimmobilien.net,,https://static.wixstatic.com/media/f6e360_4ce605ecc7494e4db0a5c2799c677aaf%7Emv2.jpg/v1/fill/w_32%2Ch_32%2Clg_1%2Cusm_0.66_1.00_0.01/f6e360_4ce605ecc7494e4db0a5c2799c677aaf%7Emv2.jpg
1343,11896,"Ihre Immobilienmakler für Immobilien in Arnsberg, Neheim ...",www.makler-vogt.de,-1,-1,,-1
1344,11909,Feldbusch Immobilien GmbH: Immobilienmakler Neumarkt,feldbuschimmobilien.de,-1,-1,,-1
1345,11931,Ihr Immobilienmakler und Immobiliengutachter in der ...,www.bookmeyer.de,-1,-1,,-1
1346,11946,5Plus Immobilien Heinrichs und Team - Ihr Makler aus Inden,5plus.immo,True,,,https://5plus.immo/wp-content/uploads/2020/12/5plus-favicon-min.png
1347,11964,Immobilienmakler,www.ihr-immoteam-hoedl.de,-1,-1,,-1
1348,11997,Wohnhaus Minden,www.wohnhaus-minden.de,-1,-1,,-1
1349,11998,Kohne Immobilien | Ihr Immobilienmakler für Wunstorf & Region,www.kohne-immobilien.de,-1,-1,,-1
1350,12016,Moers | Wohnwelten-Rhein-Ruhr / Wohnwelten Rhein-Ruhr,moers-makler.de,-1,-1,,-1
1351,12020,Ihr Immobilienmakler und Immobiliengutachter in der ...,www.bookmeyer.de,-1,-1,,-1
1352,12033,Neubauwohnungen in Moers kaufen - Meinestadt.de,www.meinestadt.de,-1,-1,,-1
1353,12052,Erlinghagen Immobilien in Monheim 40789 | Alte Schulstr. 30,branchenbuch.meinestadt.de,-1,-1,,-1
1354,12058,Maklervergleich - Makler in Monheim am Rhein finden,www.meinestadt.de,-1,-1,,-1
1355,12063,Leeraner Stadtportal: Immobilien kaufen,leeraner-bz.de,-1,-1,,-1
1356,12073,immobilienmakler und immobilienbüros Moormerland - Cylex,web2.cylex.de,-1,-1,,-1
1357,12077,Immobilienmakler - | Dolberg Immobilien Hamburg - Ihr ...,www.dolberg-immobilien.net,-1,-1,,-1
1358,12084,Ihr Immobilienmakler in Mosbach,www.skd-immobilien.de,False,"info@skd-immobilien.de,kroetz@skd-immobilien.de,kroetz@skd-immobilien.de,lbert@skd-immobilien.de,prommer@skd-immobilien.de,choenig@skd-immobilien.de,huber@skd-immobilien.de,agner@skd-immobilien.de,auer@skd-immobilien.de,iedinger@skd-immobilien.de,info@skd-immobilien.de",,https://www.skd-immobilien.de/wp-content/uploads/2020/06/cropped-smartlg_SKD-32x32-1.jpg
1359,12085,Stock & Stock Immobilien | Ihr Immobilienmakler in Mosbach,stockundstock.de,True,"sendensebastian@stockundstock.de,sebastian@stockundstock.de,sendenkatrin@stockundstock.de,katrin@stockundstock.de,sendenlouise@stockundstock.de,louise@stockundstock.de,sendenlouise@stockundstock.de,louise@stockundstock.de,sendensebastian@stockundstock.de,sebastian@stockundstock.de,sendenkatrin@stockundstock.de,katrin@stockundstock.de",,https://stockundstock.de/wp-content/uploads/2020/06/cropped-Favicon-270x270.jpg
1360,12095,Ihr Immobilienmakler und Immobiliengutachter in der ...,www.bookmeyer.de,-1,-1,,-1
1361,12129,Mönchengladbach - VOBA IMMOBILIEN eG,www.vobaimmo.de,False,info@vobaimmo.de,,https://www.vobaimmo.de/wp-content/uploads/favicon.gif
1362,12142,Dr. Langen Liegenschaften - Herzlich<br>Willkommen,www.langen-immo.de,-1,-1,,-1
1363,12150,DS Immobilien GmbH ▷ in Mörfelden-Walldorf - Cylex,web2.cylex.de,-1,-1,,-1
1364,12162,Immobilienmakler Mörfelden-Walldorf | Makler in der Nähe ...,www.meinestadt.de,-1,-1,,-1
1365,12170,Immobilienmakler Mössingen | Makler in der Nähe finden,www.meinestadt.de,-1,-1,,-1
1366,12178,Kontaktformular - DCB - Immobilien - Alexander Belenkov ...,www.dcb-immobilien.de,-1,-1,,-1
1367,12185,Neufang & Bierbrauer Immobilien GmbH,www.neufang-bierbrauer.de,False,,,https://www.neufang-bierbrauer.de/favicon.ico
1368,12186,Wohnung Archive - Immobilienmakler Tübingen,immo-baumann.de,False,"info@immo-baumann.de,info@immo-baumann.de,info@immo-baumann.de",,https://immo-baumann.de/favicon.ico
1369,12200,Immobilienmakler Muehlacker - ProMak Immobilien,promak-immobilien.de,-1,-1,,-1
1370,12218,Mortensen Immobilien | Makler in Hamburg ...,www.mortensen-immobilien.de,-1,-1,,-1
1371,12227,Spielmann Immobilien: Startseite,muehldorf-immobilien.de,-1,-1,,-1
1372,12233,Immobilienmakler in Mühldorf | ALPHAUS Immobilien®,alphaus.immo,-1,-1,,-1
1373,12234,Immobilienmakler Mühldorf a. Inn | Makler in der Nähe finden,www.meinestadt.de,-1,-1,,-1
1374,12239,LS Immobiliengruppe,ls-immobiliengruppe.de,-1,-1,,-1
1375,12240,Herzlich Willkommen bei der Luczay Immobilien GmbH,homepage.immowelt.de,-1,-1,,-1
1376,12243,Immobilienmakler - | Dolberg Immobilien Hamburg - Ihr ...,www.dolberg-immobilien.net,-1,-1,,-1
1377,12244,ILLNER & TATAR Immobilien GmbH,www.illner-tatar-immobilien.de,-1,-1,,-1
1378,12253,Jenner Immobilien Mühlhausen | Immobilien Ausbau ...,www.jenner-immobilien.de,False,,,http://www.jenner-immobilien.de/favicon.ico
1379,12255,Immobilienmakler Mühlhausen/Thüringen | Makler in der ...,www.meinestadt.de,-1,-1,,-1
1380,12261,VR Immobilien GmbH Westthüringen – Die Immobilien Profis,www.vr-immoprofi.de,-1,-1,,-1
1381,12268,Immobilienmakler Mühlheim am Main | Makler in der Nähe ...,www.meinestadt.de,-1,-1,,-1
1382,12269,Makler Mühlheim am Main ▷ Kostenlose Angebote anfordern,web2.cylex.de,-1,-1,,-1
1383,12287,Hausverwaltung Makler Mülheim und Umgebung | Wellhöner,wellhoener.immobilien,False,,,https://wellhoener.immobilien/media/Logo/signet.svg
1384,12288,tarkus-immobilien.de,tarkus-immobilien.de,False,"info@tarkus-immobilien.de,info@tarkus-immobilien.de",,https://tarkus-immobilien.de/wp-content/uploads/2020/09/cropped-tarkus-immobilien-logo512fav-270x270.png
1385,12316,IMMOBILIEN HAHNEFELD | Ihr Immobilienmakler in Limburg,immobilien-hahnefeld.de,False,"info@immobilien-hahnefeld.de,info@immobilien-hahnefeld.de",,https://immobilien-hahnefeld.de/wp-content/uploads/iphone114.jpg
1386,12317,Aigner Immobilien GmbH: Ihr Immobilienmakler in München,aigner-immobilien.de,-1,-1,,-1
1387,12319,Immobilienmakler München im Stadtbranchenbuch München,www.muenchen.de,-1,-1,,-1
1388,12320,Immobilienmakler München - Stressfreier Verkauf mit Fischer ...,www.fischer-immobilien-muenchen.de,-1,-1,,-1
1389,12329,RitterHerz Immobilien: Immobilienmakler München,www.ritterherz-immobilien.de,False,,,https://www.ritterherz-immobilien.de/images/original_500905_.
1390,12330,Immobilienmakler | First Class Immobilien München GmbH ...,www.firstclass-immobilien-muc.de,-1,-1,,-1
1391,12333,Ihr Immobilienmakler in München-Trudering: Professionelle ...,remax-living.de,True,,,https://remax-living.de/wp-content/uploads/fbrfg/apple-touch-icon.png
1392,12336,ELVIRA Immobilien GmbH: Immobilienmakler in München,www.elvira-immo.de,False,"60info@elvira-immo.de,60info@elvira-immo.de,60info@elvira-immo.de,suessmilch@elvira-immo.de,9560info@elvira-immo.de,60info@elvira-immo.de,60info@elvira-immo.de",,https://uploads-ssl.webflow.com/616026e3fc09f1130b6f2bb4/616026e3fc09f158bf6f2c9e_Favicon32.png
1393,12337,All-Terraring Immobilien: Immobilienmakler München,www.all-terraring.de,False,info@all-terraring.de,,https://www.all-terraring.de/images/original_241907_.png
1394,12339,"Makler Empfehlung München, Taufkirchen, Immobilienmakler ...",mueller-groscurth-immobilien.de,False,nterhachinginfo@mueller-groscurth-immobilien.de,,https://mueller-groscurth-immobilien.de/favicon.ico
1395,12340,Christoph Krautbauer Immobilien - Verwaltung von Haus- und ...,www.krautbauer.de,False,immobilien@krautbauer.de,,https://www.krautbauer.de/favicon.ico
1396,12345,Ihr Immobilienmakler in München » GARANT Immobilien,www.garant-immo.de,False,,,https://www.garant-immo.de/favicon.ico
1397,12346,Norbert Marte Immobilien: Ihr Immobilienmakler in München ...,www.immobilienmarte.de,False,"kontakt@immobilienmarte.de,kontakt@immobilienmarte.de",,https://smart.onoffice.de/smart20/Dateien/ImmobilienMarteMuenchen/smartSite20/favicon/favicon_marte.png
1398,12347,Wegener Immobilien - Ihr Immobilienmakler in Haar ...,www.wegenerimmobilien.de,False,20office@wegenerimmobilien.de,,https://www.wegenerimmobilien.de/images/original_325452_.jpg
1399,12349,Erfolgreicher Immobilienverkauf München mit ...,pr-immobilien-muenchen.de,False,,,https://pr-immobilien-muenchen.de/resources/PR.png
1400,12350,Sauter Immobilien - Kaufen und Mieten im Raum München,www.sauter-immobilien.com,False,"info@sauter-immobilien.com,info@sauter-immobilien.com",,https://www.sauter-immobilien.com/images/48/1561218/fav.ico
1401,12352,Immobilienmakler München & Umgebung | Vermietung ...,www.bajuwaren-living.de,False,"kontakt@bajuwaren-living.de,kontakt@bajuwaren-living.de,60kontakt@bajuwaren-living.de",,https://www.bajuwaren-living.de/wp-content/uploads/2021/11/cropped-BL-Logo_v2-1-1-270x270.jpg
1402,12353,KLN Immobilien – KLN Kapitalliegenschaften München e.K,kln-immobilien.de,False,"info@kln-immobilien.de,avi@kln-immobilien.de,avi@kln-immobilien.de",,https://kln-immobilien.de/favicon.ico
1403,12354,Wo sich der Hauskauf in München besonders lohnt - STROBL ...,www.immobilien-strobl.de,False,99info@immobilien-strobl.de,,https://www.immobilien-strobl.de/apple-touch-icon.png
1404,12355,City Immobilienmakler München,immobilienmakler-muenchen.de,-1,-1,,-1
1405,12361,SÖREN HEESE IMMOBILIEN – RUND UM IMMOBILIEN IN ...,soeren-heese.de,-1,-1,,-1
1406,12363,VMI Vermittlung Münster Immobilien: Ihr Immobilienmakler in ...,vermittlung-muenster-immobilien.de,-1,-1,,-1
1407,12369,Müller Tenkhof - Immobilien,mueller-tenkhof-immobilien.de,False,info@mueller-tenkhof-immobilien.de,,https://mueller-tenkhof-immobilien.de/wp-content/uploads/2020/12/46dd3601-c9f4-4d0e-97ed-7f06c9730a66-1-592x444.jpg
1408,12373,Ihr Immobilienmakler in Münster seit 1989 | amarc21,www.amarc21.de,False,,,https://acnaayzuen.cloudimg.io/v7/www.amarc21.de/wp-content/uploads/2021/05/cropped-amarc21-Immobilien-Franchise_Favicon.png?func=bound&w=192&h=192
1409,12375,Ihr Immobilienmakler in Neufahrn - Hepting IMMOBILIEN GmbH,www.hepting-immobilien.de,False,,,http://www.hepting-immobilien.de/media/images/logo_290x290.png
1410,12376,immomarkt.ms: Immobilien in Münster und dem Münsterland,immomarkt.ms,False,,,https://immomarkt.ms/bundles/wfniwfnsite/images/favicon.ico
1411,12378,Homann bringt Münsteraner seit 40 Jahren in ihr Zuhause,www.wn.de,-1,-1,,-1
1412,12379,Domberg Immobilien: Ihr Immobilienmakler in Münster,www.domberg-immobilien.de,False,info@domberg-immobilien.de,,https://www.domberg-immobilien.de/fileadmin/dombergimmobilien/Theme/favicon.ico
1413,12383,Historie und Philosophie | Appelhans Immobilien,www.appelhansimmobilien.de,False,"info@appelhansimmobilien.de,info@appelhansimmobilien.de",,https://www.appelhansimmobilien.de/wp-content/uploads/2020/02/cropped-Logo_Appelhans_Immobilien_neu-270x270.png
1414,12398,Immobilienmakler Nagold | Makler in der Nähe finden,www.meinestadt.de,-1,-1,,-1
1415,12405,Ihr Immobilienmakler und Immobiliengutachter in der ...,www.bookmeyer.de,-1,-1,,-1
1416,12411,Immobiliengutachter Jobs und Stellenangebote in Nagold - StepStone,www.stepstone.de,False,,,https://www.stepstone.de/modules/duplo/resources/favicons/stepstone/apple-touch-icon-180x180.png?v=VuWeZv6r
1417,12421,Amtliche Bekanntmachungen Stadt Nagold Sonstige Informationen,www.lokalmatador.de,-1,-1,,-1
1418,12436,Immobilien in Naumburg (Saale) - Meinestadt.de,www.meinestadt.de,-1,-1,,-1
1419,12439,Immobilien Angebote Naumburg TM Finanz,www.miersch-immobilien.de,-1,-1,,-1
1420,12440,Immobilien Angebote Naumburg TM Finanz,www.tmfinanz.de,-1,-1,,-1
1421,12445,Ihr Immobilienmakler | Haus verkaufen in Naumburg (Saale),www.hs-ib.de,False,"info@hs-ib.de,info@hs-ib.de,info@hs-ib.de,info@hs-ib.de",,https://beta.smart.onoffice.de/smart20/Dateien/Aschekowski/smartSite20/favicon/61856549_663210510790541_7896781455164964864_n.png
1422,12447,Start - Immobilien und Finanzberatung,frank-democh.de,-1,-1,,-1
1423,12457,Immobilienmakler Neckarsulm | Makler in der Nähe finden,www.meinestadt.de,-1,-1,,-1
1424,12474,Immobilienmakler/in Jobs und Stellenangebote in Heilbronn,www.stepstone.de,False,,,https://www.stepstone.de/modules/duplo/resources/favicons/stepstone/apple-touch-icon-180x180.png?v=VuWeZv6r
1425,12480,IMMOBILIEN HAHNEFELD | Ihr Immobilienmakler in Limburg,immobilien-hahnefeld.de,False,"info@immobilien-hahnefeld.de,info@immobilien-hahnefeld.de",,https://immobilien-hahnefeld.de/wp-content/uploads/iphone114.jpg
1426,12487,Immobilienmakler Netphen | Makler in der Nähe finden,www.meinestadt.de,-1,-1,,-1
1427,12490,"Immobilienmakler Siegen, Kreuztal, Wilnsdorf, Hilchenbach ...",www.leschinski-immo.de,-1,-1,,-1
1428,12508,Ihr Immobilienmakler & Experte für Finanzen in Siegen,freiraumhochvier.de,False,,,https://freiraumhochvier.de/wp-content/uploads/2021/06/cropped-FREIRAUM4-icon-270x270.png
1429,12514,Handels- und Genossenschaftsregister - IHK-Siegen,www.ihk-siegen.de,-1,-1,,-1
1430,12518,Ihr Immobilienmakler in Nettetal – HANS KOHNEN GmbH,www.kohnen-immobilien.de,False,,,"https://www.kohnen-immobilien.de/media/images/V3wck-5pDZldj9tDkf9zM9jPpZ-LpV8KK6bbS-fwq8Q/auto/192/192/sm/0/aHR0cHM6Ly93d3cua29obmVuLWltbW9iaWxpZW4uZGUvbWVkaWEvZmlsZXMvY3JvcHBlZC1jcm9wcGVkLWZhdmljb24ucG5n-61f3c618,cropped-cropped-favicon.png"
1431,12520,nettimmo - Wir lieben Immobilien,www.nettimmo.de,-1,-1,,-1
1432,12523,Mathias Matussek Immobilien,www.matussek-immobilien.de,-1,-1,,-1
1433,12525,Homepage - Dr. Loy ImmoConsult,drloy-immoconsult.eu,-1,-1,,-1
1434,12551,Ihr Immobilienmakler für Neu Wulmstorf - Wentzel Dr.,www.wentzel-dr.de,False,"vertrieb@wentzel-dr.de,verwaltung@wentzel-dr.de,amburginfo@wentzel-dr.de,120vertrieb@wentzel-dr.de,0verwaltung@wentzel-dr.de",,https://www.wentzel-dr.de/wp-content/themes/oceanwp-child-theme-master/favicon/android-icon-192x192.png
1435,12553,Immobilienmakler Neu Wulmstorf | Makler in der Nähe finden,www.meinestadt.de,-1,-1,,-1
1436,12572,Meijer Immobilien,www.meijer-immobilien.de,-1,-1,,-1
1437,12576,Ihr Immobilienmakler für Neu-Isenburg - Wentzel Dr.,www.wentzel-dr.de,False,"vertrieb@wentzel-dr.de,verwaltung@wentzel-dr.de,amburginfo@wentzel-dr.de,120vertrieb@wentzel-dr.de,0verwaltung@wentzel-dr.de",,https://www.wentzel-dr.de/wp-content/themes/oceanwp-child-theme-master/favicon/android-icon-192x192.png
1438,12578,1% Immobilien: Ihr Immobilienmakler aus Neuenhagen bei ...,www.ein-prozent-immobilien.de,False,"kontakt@ein-prozent-immobilien.de,kontakt@ein-prozent-immobilien.de",,https://res.onoffice.de/template/images/favicons/favicon.ico
1439,12582,"Team Immobilien Süd - Ihre Immobilienmakler in Ulm, Neu ...",www.team-is.de,-1,-1,,-1
1440,12583,Ben Taieb Immobilien: Immobilienmakler in Darmstadt,immobilien-bti.de,False,,,https://immobilien-bti.de/wp-content/uploads/2020/10/cropped-android-chrome-256x256-1-180x180.png
1441,12598,Immobilienmakler - | Dolberg Immobilien Hamburg - Ihr ...,www.dolberg-immobilien.net,-1,-1,,-1
1442,12599,Immobilienmakler Erbach und Ulm,www.bober-immobilien.de,False,info@bober-immobilien.de,,https://www.bober-immobilien.de/images/original_359582_.jpg
1443,12602,Immobilienmakler Hamburg & Kaltenkirchen | Frank Hoffmann ...,www.frankhoffmann-immobilien.de,False,,,https://www.frankhoffmann-immobilien.de/wp-content/uploads/sites/5297/2020/05/slide3-1024x373.jpg
1444,12604,Immobilienmakler in Neustadt a.d. Weinstraße Will Immobilien,sw-immobilien.de,False,"info@sw-immobilien.de,info@sw-immobilien.de",,https://sw-immobilien.de/favicon.ico
1445,12605,B E R I N G – IMMOBILIEN – Inh. Bernd Keßler e.Kfm. – 50 ...,www.bering-immobilien.de,-1,-1,,-1
1446,12607,Anderka Immobilien GmbH: Ihr Immobilienmakler in Günzburg,www.anderka-immobilien.de,False,,,https://www.anderka-immobilien.de/images/original_654139_.
1447,12612,Ihr Immobilienmakler in Ulm und Umgebung - DAHLER ...,www.dahlercompany.com,False,,,https://www.dahlercompany.com/sites/all/themes/dc_theme/img/icons/android-icon-192x192.png
1448,12613,Ihr Immobilienmakler in und um Ulm - GARANT Immobilien,www.garant-immo.de,False,,,https://www.garant-immo.de/favicon.ico
1449,12615,Munk Immobilien: Immobilienmakler Ulm,www.munk-ulm.de,False,"info@munk-ulm.de,info@munk-ulm.de,info@munk-ulm.de",,https://www.munk-ulm.de/favicon.ico
1450,12620,Immobilien Bart GmbH: Startseite,www.immobilien-bart.de,False,"info@immobilien-bart.de,info@immobilien-bart.de",,https://smart.onoffice.de/smart20/Dateien/ImmobilienBart/smartSite20/favicon/favicon_ImmobilienBart geschnitten.png
1451,12621,Geno Immobilien GmbH: Immobilienmakler in Eifel und Rhein ...,www.geno-immobilien.de,False,"rink@geno-immobilien.de,rink@geno-immobilien.de,spierling@geno-immobilien.de,theis@geno-immobilien.de,goedderz@geno-immobilien.de,rink@geno-immobilien.de",,https://www.geno-immobilien.de/favicon.ico
1452,12625,"Team Immobilien Süd - Ihre Immobilienmakler in Ulm, Neu ...",www.team-is.de,-1,-1,,-1
1453,12633,www.honnef-immobilien.de | Seit über 30 Jahren Ihr ...,www.honnef-immobilien.de,False,,,https://www.honnef-immobilien.de/sites/default/files/Gro%C3%9FesH%201%20-%20Mini_3.jpg
1454,12641,Immobilienmakler - | Dolberg Immobilien Hamburg - Ihr ...,www.dolberg-immobilien.net,-1,-1,,-1
1455,12642,RE/MAX Immobilien Galerie: Ihr Immobilienmakler in Tübingen,immobilien-galerie-tuebingen.remax.de,True,,,https://immobilien-galerie-tuebingen.remax.de/wp-content/uploads/sites/120/2020/11/cropped-remax_icon-270x270.jpg
1456,12644,B E R I N G – IMMOBILIEN – Inh. Bernd Keßler e.Kfm. – 50 ...,www.bering-immobilien.de,False,"mail@bering-immobilien.de,iegenmail@bering-immobilien.de",,https://www.bering-immobilien.de/wp-content/uploads/2021/01/be-bild-icon-300x300.png
1457,12652,Frank Immobilien: Immobilienmakler Rudow,www.frank-immobilien.eu,True,"kontakt@frank-immobilien.eu,kontakt@frank-immobilien.eu",,https://www.frank-immobilien.eu/images/android-icon-72x721.png
1458,12653,ISH Immobilien: Immobilienmakler in Stade und Umgebung,ish-immobilien.de,True,info@ish-immobilien.de,,https://ish-immobilien.de/build/favicons/apple-touch-icon-1024x1024.png
1459,12654,Immobilien Sabine Fleck: Immobilienmakler in Wermelskirchen,www.immo-fleck.de,False,,,https://www.immo-fleck.de/media/files/cropped-fleck-og-270x270.jpg
1460,12655,Ihr Immobilienmakler in Northeim Willmer Immobilien,willmer-immobilien.de,False,,,https://willmer-immobilien.de/favicon.ico
1461,12659,Linde-Immobilien: Ihr Immobilienmakler in Mecklenburg,www.linde-immobilien.de,-1,-1,,-1
1462,12668,Ihr Immobilienmakler und Immobiliengutachter in der ...,www.bookmeyer.de,-1,-1,,-1
1463,12672,Homeday – Der Immobilienmakler für Ihren Immobilienverkauf,www.homeday.de,False,kontakt@homeday.de,,https://www.homeday.de/assets/images/icons/apple-touch-icon.png
1464,12677,Impressum - Meine Website - Maklerbüro Franck,www.maklerbuero-franck.de,-1,-1,,-1
1465,12687,Kappelmeier Immobilien: Immobilienmakler Neuburg Donau,kappelmeier-immobilien.com,-1,-1,,-1
1466,12715,Immobilien in Neufahrn b. Freising - Meinestadt.de,www.meinestadt.de,-1,-1,,-1
1467,12733,Doerth Immobilien – Ihr Heim in guten Händen,www.doerth-immobilien.de,-1,-1,,-1
1468,12747,Immobilienmakler Neukirchen-Vluyn | Makler in der Nähe finden,www.meinestadt.de,-1,-1,,-1
1469,12749,IMMOBILIEN HAHNEFELD | Ihr Immobilienmakler in Limburg,immobilien-hahnefeld.de,-1,-1,,-1
1470,12754,Lautenschlager Immobilien GmbH: Home,www.lautenschlager-immobilien.de,False,"info@lautenschlager-immobilien.de,info@lautenschlager-immobilien.de",,https://www.lautenschlager-immobilien.de/templates/yoo_monday/favicon.ico
1471,12762,Start - agenturcasaimmobilien.de,www.agenturcasaimmobilien.de,-1,-1,,-1
1472,12763,"Maklerinstitut Jan Gründer, Immobilienmakler Neumarkt ...",www.maklerinstitut.de,-1,-1,,-1
1473,12774,Paul Peter Immobilien - Neumünster - Immobilienmakler,www.paul-peter-immobilien.de,-1,-1,,-1
1474,12778,A-Z Immobilien - Ihre Immobilienmakler in Neumünster,www.a-z-immob.de,-1,-1,,-1
1475,12786,Ihr Immobilienmakler und Immobiliengutachter in der ...,www.bookmeyer.de,-1,-1,,-1
1476,12789,"Ihr Immobilienmakler für Kiel, Rendsburg & Eckernförde",cs-direkt.com,-1,-1,,-1
1477,12792,Immobilienmakler Mittelholstein | Homeday,www.homeday.de,-1,-1,,-1
1478,12818,Ihr Immobilienmakler und Immobiliengutachter in der ...,www.bookmeyer.de,-1,-1,,-1
1479,12824,Feldbusch Immobilien GmbH: Immobilienmakler Neumarkt,feldbuschimmobilien.de,-1,-1,,-1
1480,12825,Town and Country Haus - AM Traumhaus in Neunkirchen 66538,branchenbuch.meinestadt.de,-1,-1,,-1
1481,12832,IMMOBILIEN HAHNEFELD | Ihr Immobilienmakler in Limburg,immobilien-hahnefeld.de,False,"info@immobilien-hahnefeld.de,info@immobilien-hahnefeld.de",,https://immobilien-hahnefeld.de/wp-content/uploads/iphone114.jpg
1482,12844,City Immobilien - Neuruppin,immobilien-huth-neuruppin.de,-1,-1,,-1
